id,spn,grouping_id
10072495:5,10072495,5
10072496:5,10072496,5
10072498:5,10072498,5
10072501:5,10072501,5
10072502:5,10072502,5
10072503:5,10072503,5
10072504:5,10072504,5
10072512:5,10072512,5
10072517:5,10072517,5
10072518:5,10072518,5
10072521:5,10072521,5
10072541:5,10072541,5
10072542:5,10072542,5
10072546:5,10072546,5
10072547:5,10072547,5
10072548:5,10072548,5
10072550:5,10072550,5
10072551:5,10072551,5
10072553:5,10072553,5
10072554:5,10072554,5
10072556:5,10072556,5
10072557:5,10072557,5
10072558:5,10072558,5
10072559:5,10072559,5
10072563:5,10072563,5
10072566:5,10072566,5
10072568:5,10072568,5
10072572:5,10072572,5
10072577:5,10072577,5
10072580:5,10072580,5
10072586:5,10072586,5
10072590:5,10072590,5
10072591:5,10072591,5
10072602:5,10072602,5
10072624:5,10072624,5
10072626:5,10072626,5
10072631:5,10072631,5
10072632:5,10072632,5
10072639:5,10072639,5
10072642:5,10072642,5
10072644:5,10072644,5
10072651:5,10072651,5
10072652:5,10072652,5
10072658:5,10072658,5
10072659:5,10072659,5
10072666:5,10072666,5
10072676:5,10072676,5
10072683:5,10072683,5
10072684:5,10072684,5
10072693:5,10072693,5
10072696:5,10072696,5
10072700:5,10072700,5
10072704:5,10072704,5
10072708:5,10072708,5
10072714:5,10072714,5
10072716:5,10072716,5
10072717:5,10072717,5
10072719:5,10072719,5
10072720:5,10072720,5
10072724:5,10072724,5
10072733:5,10072733,5
10072736:5,10072736,5
10072738:5,10072738,5
10072753:5,10072753,5
10072754:5,10072754,5
10072760:5,10072760,5
10072767:5,10072767,5
10072768:5,10072768,5
10072769:5,10072769,5
10072772:5,10072772,5
10072773:5,10072773,5
10072774:5,10072774,5
10072776:5,10072776,5
10072777:5,10072777,5
10072780:5,10072780,5
10072787:5,10072787,5
10072788:5,10072788,5
10072795:5,10072795,5
10072799:5,10072799,5
10072800:5,10072800,5
10072801:5,10072801,5
10072807:5,10072807,5
10072812:5,10072812,5
10072821:5,10072821,5
10072825:5,10072825,5
10072828:5,10072828,5
10072832:5,10072832,5
10072842:5,10072842,5
10072848:5,10072848,5
10072851:5,10072851,5
10072852:5,10072852,5
10072857:5,10072857,5
10072873:5,10072873,5
10072875:5,10072875,5
10072882:5,10072882,5
10072885:5,10072885,5
10072886:5,10072886,5
10072892:5,10072892,5
10072893:5,10072893,5
10072921:5,10072921,5
10072923:5,10072923,5
10072933:5,10072933,5
10072935:5,10072935,5
10072937:5,10072937,5
10072941:5,10072941,5
10072943:5,10072943,5
10072961:5,10072961,5
10072962:5,10072962,5
10072965:5,10072965,5
10072967:5,10072967,5
10072969:5,10072969,5
10072970:5,10072970,5
10072977:5,10072977,5
10072982:5,10072982,5
10072987:5,10072987,5
10072988:5,10072988,5
10072994:5,10072994,5
10072996:5,10072996,5
10073000:5,10073000,5
10073003:5,10073003,5
10073006:5,10073006,5
10073007:5,10073007,5
10073009:5,10073009,5
10073013:5,10073013,5
10073016:5,10073016,5
10073017:5,10073017,5
10073018:5,10073018,5
10073031:5,10073031,5
10073034:5,10073034,5
10073045:5,10073045,5
10073053:5,10073053,5
10073054:5,10073054,5
10073056:5,10073056,5
10073070:5,10073070,5
10073077:5,10073077,5
10073079:5,10073079,5
10073080:5,10073080,5
10073082:5,10073082,5
10073084:5,10073084,5
10073091:5,10073091,5
10073097:5,10073097,5
10073105:5,10073105,5
10073107:5,10073107,5
10073114:5,10073114,5
10073116:5,10073116,5
10073125:5,10073125,5
10073130:5,10073130,5
10073132:5,10073132,5
10073136:5,10073136,5
10073148:5,10073148,5
10073149:5,10073149,5
10073151:5,10073151,5
10073155:5,10073155,5
10073160:5,10073160,5
10073162:5,10073162,5
10073163:5,10073163,5
10073166:5,10073166,5
10073167:5,10073167,5
10073168:5,10073168,5
10073173:5,10073173,5
10073182:5,10073182,5
10073186:5,10073186,5
10073191:5,10073191,5
10073199:5,10073199,5
10073200:5,10073200,5
10073201:5,10073201,5
10073210:5,10073210,5
10073215:5,10073215,5
10073217:5,10073217,5
10073219:5,10073219,5
10073234:5,10073234,5
10073236:5,10073236,5
10073241:5,10073241,5
10073242:5,10073242,5
10073246:5,10073246,5
10073247:5,10073247,5
10073252:5,10073252,5
10073261:5,10073261,5
10073265:5,10073265,5
10073277:5,10073277,5
10073280:5,10073280,5
10073282:5,10073282,5
10073285:5,10073285,5
10073288:5,10073288,5
10073291:5,10073291,5
10073293:5,10073293,5
10073294:5,10073294,5
10073295:5,10073295,5
10073297:5,10073297,5
10073303:5,10073303,5
10073310:5,10073310,5
10073311:5,10073311,5
10073323:5,10073323,5
10073328:5,10073328,5
10073337:5,10073337,5
10073342:5,10073342,5
10073343:5,10073343,5
10073345:5,10073345,5
10073349:5,10073349,5
10073350:5,10073350,5
10073369:5,10073369,5
10073370:5,10073370,5
10073371:5,10073371,5
10073372:5,10073372,5
10073391:5,10073391,5
10073397:5,10073397,5
10073401:5,10073401,5
10073403:5,10073403,5
10073404:5,10073404,5
10073405:5,10073405,5
10073410:5,10073410,5
10073411:5,10073411,5
10073412:5,10073412,5
10073413:5,10073413,5
10073416:5,10073416,5
10073429:5,10073429,5
10073433:5,10073433,5
10073436:5,10073436,5
10073437:5,10073437,5
10073443:5,10073443,5
10073444:5,10073444,5
10073445:5,10073445,5
10073447:5,10073447,5
10073450:5,10073450,5
10073455:5,10073455,5
10073458:5,10073458,5
10073484:5,10073484,5
10073486:5,10073486,5
10073496:5,10073496,5
10073506:5,10073506,5
10073513:5,10073513,5
10073518:5,10073518,5
10073522:5,10073522,5
10073524:5,10073524,5
10073532:5,10073532,5
10073534:5,10073534,5
10073537:5,10073537,5
10073540:5,10073540,5
10073547:5,10073547,5
10073548:5,10073548,5
10073552:5,10073552,5
10073558:5,10073558,5
10073563:5,10073563,5
10073565:5,10073565,5
10073566:5,10073566,5
10073568:5,10073568,5
10073572:5,10073572,5
10073576:5,10073576,5
10073584:5,10073584,5
10073586:5,10073586,5
10073587:5,10073587,5
10073593:5,10073593,5
10073594:5,10073594,5
10073595:5,10073595,5
10073600:5,10073600,5
10073601:5,10073601,5
10073604:5,10073604,5
10073606:5,10073606,5
10073612:5,10073612,5
10073614:5,10073614,5
10073619:5,10073619,5
10073625:5,10073625,5
10073627:5,10073627,5
10073628:5,10073628,5
10073633:5,10073633,5
10073635:5,10073635,5
10073636:5,10073636,5
10073638:5,10073638,5
10073647:5,10073647,5
10073652:5,10073652,5
10073664:5,10073664,5
10073665:5,10073665,5
10073666:5,10073666,5
10073671:5,10073671,5
10073673:5,10073673,5
10073677:5,10073677,5
10073693:5,10073693,5
10073695:5,10073695,5
10073700:5,10073700,5
10073701:5,10073701,5
10073703:5,10073703,5
10073705:5,10073705,5
10073707:5,10073707,5
10073712:5,10073712,5
10073719:5,10073719,5
10073721:5,10073721,5
10073724:5,10073724,5
10073725:5,10073725,5
10073737:5,10073737,5
10073741:5,10073741,5
10073750:5,10073750,5
10073758:5,10073758,5
10073759:5,10073759,5
10073762:5,10073762,5
10073768:5,10073768,5
10073839:5,10073839,5
10073841:5,10073841,5
10073842:5,10073842,5
10073850:5,10073850,5
10073851:5,10073851,5
10073859:5,10073859,5
10073872:5,10073872,5
10073873:5,10073873,5
10073877:5,10073877,5
10073878:5,10073878,5
10073879:5,10073879,5
10073886:5,10073886,5
10073896:5,10073896,5
10073897:5,10073897,5
10073898:5,10073898,5
10073905:5,10073905,5
10073908:5,10073908,5
10073911:5,10073911,5
10073918:5,10073918,5
10073919:5,10073919,5
10073921:5,10073921,5
10073928:5,10073928,5
10073931:5,10073931,5
10073937:5,10073937,5
10073946:5,10073946,5
10073947:5,10073947,5
10073948:5,10073948,5
10073951:5,10073951,5
10088577:5,10088577,5
10073968:5,10073968,5
10073969:5,10073969,5
10073970:5,10073970,5
10073972:5,10073972,5
10073975:5,10073975,5
10073976:5,10073976,5
10073985:5,10073985,5
10073989:5,10073989,5
10073990:5,10073990,5
10073991:5,10073991,5
10073997:5,10073997,5
10073999:5,10073999,5
10074009:5,10074009,5
10074011:5,10074011,5
10074022:5,10074022,5
10074033:5,10074033,5
10074034:5,10074034,5
10074055:5,10074055,5
10074056:5,10074056,5
10074060:5,10074060,5
10074082:5,10074082,5
10074084:5,10074084,5
10074085:5,10074085,5
10074091:5,10074091,5
10074099:5,10074099,5
10074100:5,10074100,5
10074102:5,10074102,5
10074104:5,10074104,5
10074106:5,10074106,5
10074110:5,10074110,5
10074113:5,10074113,5
10074116:5,10074116,5
10074117:5,10074117,5
10074123:5,10074123,5
10074124:5,10074124,5
10074126:5,10074126,5
10074131:5,10074131,5
10074133:5,10074133,5
10074134:5,10074134,5
10074136:5,10074136,5
10075120:5,10075120,5
10074137:5,10074137,5
10074140:5,10074140,5
10074143:5,10074143,5
10074150:5,10074150,5
10074152:5,10074152,5
10074154:5,10074154,5
10074163:5,10074163,5
10074169:5,10074169,5
10074170:5,10074170,5
10074173:5,10074173,5
10074187:5,10074187,5
10074188:5,10074188,5
10074191:5,10074191,5
10074192:5,10074192,5
10074193:5,10074193,5
10074194:5,10074194,5
10074196:5,10074196,5
10074197:5,10074197,5
10074198:5,10074198,5
10074201:5,10074201,5
10074207:5,10074207,5
10074209:5,10074209,5
10074215:5,10074215,5
10074218:5,10074218,5
10074220:5,10074220,5
10074227:5,10074227,5
10074236:5,10074236,5
10074243:5,10074243,5
10074246:5,10074246,5
10074256:5,10074256,5
10074259:5,10074259,5
10074263:5,10074263,5
10074279:5,10074279,5
10074283:5,10074283,5
10074287:5,10074287,5
10074289:5,10074289,5
10074291:5,10074291,5
10074296:5,10074296,5
10074299:5,10074299,5
10074305:5,10074305,5
10077472:5,10077472,5
50004295:5,50004295,5
10074324:5,10074324,5
10074336:5,10074336,5
10074337:5,10074337,5
10074338:5,10074338,5
10074340:5,10074340,5
10074342:5,10074342,5
10074345:5,10074345,5
10074347:5,10074347,5
10074359:5,10074359,5
10074360:5,10074360,5
10074364:5,10074364,5
10074370:5,10074370,5
10074371:5,10074371,5
10074378:5,10074378,5
10074385:5,10074385,5
10074395:5,10074395,5
10074400:5,10074400,5
10074412:5,10074412,5
10074413:5,10074413,5
10074414:5,10074414,5
10074418:5,10074418,5
10074423:5,10074423,5
10074429:5,10074429,5
52462546:5,52462546,5
10074435:5,10074435,5
10074441:5,10074441,5
10074442:5,10074442,5
10074443:5,10074443,5
10074449:5,10074449,5
10074452:5,10074452,5
10074453:5,10074453,5
10074458:5,10074458,5
10074460:5,10074460,5
10074461:5,10074461,5
10074466:5,10074466,5
10074518:5,10074518,5
10074524:5,10074524,5
10074528:5,10074528,5
10074533:5,10074533,5
10074536:5,10074536,5
10074542:5,10074542,5
10074546:5,10074546,5
10074551:5,10074551,5
10074553:5,10074553,5
10074557:5,10074557,5
10074562:5,10074562,5
10074579:5,10074579,5
10074592:5,10074592,5
10074596:5,10074596,5
10074597:5,10074597,5
10074599:5,10074599,5
10074601:5,10074601,5
10074604:5,10074604,5
10074609:5,10074609,5
10074613:5,10074613,5
10074616:5,10074616,5
10074621:5,10074621,5
10074622:5,10074622,5
10074627:5,10074627,5
10074632:5,10074632,5
10074634:5,10074634,5
10074635:5,10074635,5
10074638:5,10074638,5
10074652:5,10074652,5
10074653:5,10074653,5
10074661:5,10074661,5
10074664:5,10074664,5
10074668:5,10074668,5
10074670:5,10074670,5
10074683:5,10074683,5
10074690:5,10074690,5
10074692:5,10074692,5
10074693:5,10074693,5
10074697:5,10074697,5
10074698:5,10074698,5
10074703:5,10074703,5
10074705:5,10074705,5
52751211:5,52751211,5
10074706:5,10074706,5
10074709:5,10074709,5
10074714:5,10074714,5
10074715:5,10074715,5
10074718:5,10074718,5
10074752:5,10074752,5
10074772:5,10074772,5
10074782:5,10074782,5
10074785:5,10074785,5
10074787:5,10074787,5
10074797:5,10074797,5
10074803:5,10074803,5
10074807:5,10074807,5
10074808:5,10074808,5
10074813:5,10074813,5
10074814:5,10074814,5
10074816:5,10074816,5
10074818:5,10074818,5
10074819:5,10074819,5
10074821:5,10074821,5
10074823:5,10074823,5
10074834:5,10074834,5
10074835:5,10074835,5
10074840:5,10074840,5
10074845:5,10074845,5
10074848:5,10074848,5
10074857:5,10074857,5
10074863:5,10074863,5
10074868:5,10074868,5
10074874:5,10074874,5
10074886:5,10074886,5
10074890:5,10074890,5
10074891:5,10074891,5
10074892:5,10074892,5
10074902:5,10074902,5
10074905:5,10074905,5
10074908:5,10074908,5
10074910:5,10074910,5
10074913:5,10074913,5
10074919:5,10074919,5
10074920:5,10074920,5
10074922:5,10074922,5
10074924:5,10074924,5
10074926:5,10074926,5
10074928:5,10074928,5
10074933:5,10074933,5
10074943:5,10074943,5
10074946:5,10074946,5
10074953:5,10074953,5
10074955:5,10074955,5
10074963:5,10074963,5
10074983:5,10074983,5
10074984:5,10074984,5
10074989:5,10074989,5
10074993:5,10074993,5
10074994:5,10074994,5
10074996:5,10074996,5
10075007:5,10075007,5
10075011:5,10075011,5
10075016:5,10075016,5
10075023:5,10075023,5
10075030:5,10075030,5
10075032:5,10075032,5
10075034:5,10075034,5
10075043:5,10075043,5
10075051:5,10075051,5
10075060:5,10075060,5
10075064:5,10075064,5
10075078:5,10075078,5
10075079:5,10075079,5
10075081:5,10075081,5
10075088:5,10075088,5
10075097:5,10075097,5
10075104:5,10075104,5
10075105:5,10075105,5
10097425:5,10097425,5
10075110:5,10075110,5
10075123:5,10075123,5
10075124:5,10075124,5
10075126:5,10075126,5
10075127:5,10075127,5
10075133:5,10075133,5
10075143:5,10075143,5
10075157:5,10075157,5
10075160:5,10075160,5
10075165:5,10075165,5
10075167:5,10075167,5
10075169:5,10075169,5
10075174:5,10075174,5
10075175:5,10075175,5
10075177:5,10075177,5
10075191:5,10075191,5
10075198:5,10075198,5
10075199:5,10075199,5
10075202:5,10075202,5
10075204:5,10075204,5
10075209:5,10075209,5
10075210:5,10075210,5
10075211:5,10075211,5
10075217:5,10075217,5
10075221:5,10075221,5
10075222:5,10075222,5
10075227:5,10075227,5
10075238:5,10075238,5
10075244:5,10075244,5
10075252:5,10075252,5
10075256:5,10075256,5
10075259:5,10075259,5
10075263:5,10075263,5
64345026:5,64345026,5
10075272:5,10075272,5
10075273:5,10075273,5
10075277:5,10075277,5
10075281:5,10075281,5
10075282:5,10075282,5
10075309:5,10075309,5
10075325:5,10075325,5
10075338:5,10075338,5
10075359:5,10075359,5
10075360:5,10075360,5
10075368:5,10075368,5
10075408:5,10075408,5
10075421:5,10075421,5
10075422:5,10075422,5
10075423:5,10075423,5
10075426:5,10075426,5
10075428:5,10075428,5
10075430:5,10075430,5
10075433:5,10075433,5
10075442:5,10075442,5
10075444:5,10075444,5
10075448:5,10075448,5
10075449:5,10075449,5
10075451:5,10075451,5
10075454:5,10075454,5
10075459:5,10075459,5
10075460:5,10075460,5
10075472:5,10075472,5
10075476:5,10075476,5
10075493:5,10075493,5
10075499:5,10075499,5
10075503:5,10075503,5
10075509:5,10075509,5
10075510:5,10075510,5
10075525:5,10075525,5
10075534:5,10075534,5
10075539:5,10075539,5
10075545:5,10075545,5
10075551:5,10075551,5
10075552:5,10075552,5
10075563:5,10075563,5
10075570:5,10075570,5
10075571:5,10075571,5
10075572:5,10075572,5
10075576:5,10075576,5
10075586:5,10075586,5
10075587:5,10075587,5
10075588:5,10075588,5
10075598:5,10075598,5
10075600:5,10075600,5
10075607:5,10075607,5
10075608:5,10075608,5
10075609:5,10075609,5
10075622:5,10075622,5
10075635:5,10075635,5
10075641:5,10075641,5
10075642:5,10075642,5
10075649:5,10075649,5
10075652:5,10075652,5
10075661:5,10075661,5
10075662:5,10075662,5
10075664:5,10075664,5
10075667:5,10075667,5
10075668:5,10075668,5
10075671:5,10075671,5
10075680:5,10075680,5
10075681:5,10075681,5
10075686:5,10075686,5
10075690:5,10075690,5
10075698:5,10075698,5
10075699:5,10075699,5
10075702:5,10075702,5
10075705:5,10075705,5
10075710:5,10075710,5
10075714:5,10075714,5
10075719:5,10075719,5
10075721:5,10075721,5
10075726:5,10075726,5
10075728:5,10075728,5
10075732:5,10075732,5
10075739:5,10075739,5
10075740:5,10075740,5
10075741:5,10075741,5
10075750:5,10075750,5
10075754:5,10075754,5
10075756:5,10075756,5
10075760:5,10075760,5
10075762:5,10075762,5
10075763:5,10075763,5
10075765:5,10075765,5
10075766:5,10075766,5
10075769:5,10075769,5
10075778:5,10075778,5
10075780:5,10075780,5
10075784:5,10075784,5
10075792:5,10075792,5
10075803:5,10075803,5
10075822:5,10075822,5
10075823:5,10075823,5
10075833:5,10075833,5
10075839:5,10075839,5
10075841:5,10075841,5
10075860:5,10075860,5
10075864:5,10075864,5
10075865:5,10075865,5
10075868:5,10075868,5
10075873:5,10075873,5
10075876:5,10075876,5
10075877:5,10075877,5
10075879:5,10075879,5
10075880:5,10075880,5
10075883:5,10075883,5
10075888:5,10075888,5
10075889:5,10075889,5
10075898:5,10075898,5
10075900:5,10075900,5
10075901:5,10075901,5
10075911:5,10075911,5
10075912:5,10075912,5
10075915:5,10075915,5
10075931:5,10075931,5
10075939:5,10075939,5
10075941:5,10075941,5
10075943:5,10075943,5
10075944:5,10075944,5
10075945:5,10075945,5
10075947:5,10075947,5
10075950:5,10075950,5
10075960:5,10075960,5
52134749:5,52134749,5
10075966:5,10075966,5
10075972:5,10075972,5
10075990:5,10075990,5
10076004:5,10076004,5
10076005:5,10076005,5
10076007:5,10076007,5
10076019:5,10076019,5
10076021:5,10076021,5
10076030:5,10076030,5
10076031:5,10076031,5
10076038:5,10076038,5
10076040:5,10076040,5
10076054:5,10076054,5
10076056:5,10076056,5
10076057:5,10076057,5
10076069:5,10076069,5
10076071:5,10076071,5
10076078:5,10076078,5
10076082:5,10076082,5
10076090:5,10076090,5
10076094:5,10076094,5
10076099:5,10076099,5
10076100:5,10076100,5
10076101:5,10076101,5
10076106:5,10076106,5
10076107:5,10076107,5
10076108:5,10076108,5
10076109:5,10076109,5
10076110:5,10076110,5
10076115:5,10076115,5
10076124:5,10076124,5
10076128:5,10076128,5
10076135:5,10076135,5
10076136:5,10076136,5
10076137:5,10076137,5
10076142:5,10076142,5
10076144:5,10076144,5
10076146:5,10076146,5
10076154:5,10076154,5
10076157:5,10076157,5
10076161:5,10076161,5
10076162:5,10076162,5
10076171:5,10076171,5
10076175:5,10076175,5
10076178:5,10076178,5
10076183:5,10076183,5
10076192:5,10076192,5
10076194:5,10076194,5
10076198:5,10076198,5
10076205:5,10076205,5
10076206:5,10076206,5
10076207:5,10076207,5
10076214:5,10076214,5
10076230:5,10076230,5
10076231:5,10076231,5
10076240:5,10076240,5
10076246:5,10076246,5
10076250:5,10076250,5
10076261:5,10076261,5
10076262:5,10076262,5
10076266:5,10076266,5
10076269:5,10076269,5
10076270:5,10076270,5
10076272:5,10076272,5
10076274:5,10076274,5
10076281:5,10076281,5
10076282:5,10076282,5
